DYNLT3	DYNC1LI1
CCND3	SRC
SELL	PODXL
DYNLT3	DYNC1I1
CCND3	PTK6
SELL	VCAM1
DYNLT3	DYNLRB1
CSF3R	SYK
SELL	CTLA4
DYNLT3	DYNC2LI1
CSF3R	JAK1
SELL	FOXP3
DYNLT3	DYNLL2
CSF3R	THPO
SELL	CD34
DYNLT3	DYNLL1
CSF3R	SHC1
SELL	CD19
DYNLT3	DYNC2H1
CSF3R	SOCS3
SELL	CD44
TRAPPC1	TRAPPC5
CSF3R	CSF2
SELL	EZR
TRAPPC1	SEC22B
CSF3R	PTPN11
SELL	IL10
TRAPPC1	TRAPPC13
CSF3R	EPOR
SELL	FCGR2A
TRAPPC1	SEC22A
CSF3R	JAK3
SELL	TNF
TRAPPC1	GDI1
CSF3R	IL12B
SELL	FCGR3B
TRAPPC1	TRAPPC3
CSF3R	IL3
SELL	CD3E
TRAPPC1	TRAPPC2
CSF3R	GRB2
SELL	ITGAM
TRAPPC1	USO1
CSF3R	EPO
SELL	IL2
TRAPPC1	GDI2
CSF3R	CSF2RA
SELL	ITGB2
TRAPPC1	TRAPPC6B
CSF3R	TYK2
SELL	ITGAX
TRAPPC1	RAB1B
CSF3R	OSM
SELL	CD28
TRAPPC1	SEC13
CSF3R	CEBPA
SELL	CCR7
TRAPPC1	CHML
CSF3R	RUNX1
SELL	CALM2
TRAPPC1	SEC31A
CSF3R	JAK2
SELL	IL2RB
TRAPPC1	RAB1A
CSF3R	CSF3
SELL	IFNG
TRAPPC1	GOLGA2
ENG	PECAM1
SELL	CD86
TRAPPC1	SEC23A
ENG	ITGB1
SELL	CD80
TRAPPC1	CHM
ENG	PTPRC
SELL	IL2RA
TRAPPC1	SEC24B
CSF3R	IL6
SELL	FCGR3A
TRAPPC1	VPS53
ENG	CDH5
SELL	IL17A
TRAPPC1	TRAPPC9
ENG	ZYX
SELL	ITGA4
ACTG1	DCTN6
ENG	CD19
SELL	ITGAE
ACTG1	MSN
ENG	VCAM1
SELL	IL7R
ACTG1	CTNNA1
ENG	FGF2
SELL	IL4
ACTG1	ITGA5
ENG	CD34
SELL	CD8A
ACTG1	PIP5K1B
ENG	KDR
SELL	MSN
ACTG1	MYO5B
ENG	CD44
SELL	ITGAL
ACTG1	GAPDH
ENG	KIT
SELL	FCGR2B
ACTG1	LRRK2
ENG	CD79A
SELL	CD40
ACTG1	IQGAP1
ENG	VEGFA
SELL	ICAM1
ACTG1	RAC1
ENG	FLT1
SELL	PTPRC
ACTG1	ITGB3
ENG	TGFB1
NFATC2	MAPK8
ACTG1	MYO5C
ENG	MAPK1
NFATC2	JUN
ACTG1	MYH9
ENG	PGF
NFATC2	EP300
ACTG1	CDC42
ENG	ITGAM
NFATC2	SMAD3
ACTG1	VCL
ENG	TGFBR2
NFATC2	CSNK1A1
ACTG1	ITGB1
ENG	CAV1
NFATC2	PRKCZ
ACTG1	PIP5K1C
ENG	MAPK3
NFATC2	IL2
ACTG1	MYO5A
ENG	TGFB3
NFATC2	MAPK3
ACTG1	ITGA6
CXCR3	CCL11
NFATC2	CREBBP
M6PR	STX16
ENG	ARRB2
NFATC2	PRKACA
M6PR	KIF13A
ENG	TGFBR1
NFATC2	FCER1A
M6PR	AP1G1
ENG	SMAD1
NFATC2	IQGAP1
M6PR	VPS54
CXCR3	GNAI3
NFATC2	GSK3B
M6PR	GGA2
CXCR3	GNAO1
NFATC2	FOS
M6PR	NAPA
CXCR3	ITGAM
NFATC2	CDC42
M6PR	STX10
CXCR3	CXCL1
NFATC2	PPIA
M6PR	CLTC
CXCR3	GNAI2
NFATC2	NFATC1
M6PR	GCC2
CXCR3	CCL3
NFATC2	FCER1G
M6PR	VPS52
CXCR3	GNAI1
NFATC2	CASP3
M6PR	PLIN3
CXCR3	CXCL2
NFATC2	MAPK14
M6PR	VAMP3
CXCR3	CTLA4
NFATC2	MAPK1
M6PR	TGOLN2
CXCR3	IL7R
NFATC2	MS4A2
M6PR	VPS53
CXCR3	CD69
NFATC2	FOXP3
M6PR	SORT1
CXCR3	CD8A
NFATC2	YWHAQ
M6PR	VAMP8
CXCR3	GNG2
AP1B1	HSPA8
M6PR	VAMP7
CXCR3	CD4
AP1B1	CLTA
M6PR	VPS51
CXCR3	CCL3L3
AP1B1	ARF1
M6PR	IGF2R
CXCR3	CXCL10
AP1B1	KIF13A
M6PR	VTI1A
CXCR3	SELL
AP1B1	DNAJC6
M6PR	ARF1
CXCR3	CXCL12
AP1B1	AP3B1
SAR1B	SEC31A
CXCR3	CD2
AP1B1	EPS15
SAR1B	RAB1A
CXCR3	GNAZ
AP1B1	AP2A2
SAR1B	SEC31B
CXCR3	IL4
AP1B1	M6PR
SAR1B	SEC23A
CXCR3	GNB1
AP1B1	DNM2
SAR1B	SEC24B
CXCR3	JAK3
AP1B1	AP4E1
SAR1B	SEC22B
CXCR3	IL17A
AP1B1	TGOLN2
SAR1B	RAB1B
CXCR3	CCL5
AP1B1	EPN1
SAR1B	SEC16A
CXCR3	IFNG
AP1B1	NECAP1
SAR1B	TMED10
CXCR3	CCL4
AP1B1	CLTC
TMEM55B	SMCR8
CXCR3	PTPRC
AP1B1	AP1M1
TMEM55B	INPP5E
CXCR3	IL2RB
AP1B1	AP1G1
TMEM55B	OCRL
CXCR3	CXCL8
AP1B1	AP3S1
TMEM55B	PIP4K2B
CXCR3	CCL2
AP1B1	NECAP2
TMEM55B	SYNJ1
CXCR3	CCL4L1
AP1B1	AP2A1
TMEM55B	INPP5B
CXCR3	ARRB2
AP1B1	DNM1
TMEM55B	PIP5K1B
CXCR3	ARRB1
AP1B1	AP2M1
TMEM55B	PIP5K1C
CXCR3	DNM1
AP1B1	CLTB
ATG12	RAB33B
CXCR3	MAP2K3
AP1B1	PICALM
ATG12	PIK3C3
CNKSR1	EFNB1
AP1B1	AP2S1
ATG12	ATG16L2
CXCR3	FOXP3
AP1B1	SNX2
ATG12	ATG13
CXCR3	TNF
USP2	TRAF2
ATG12	RAB7B
CXCR3	MAP2K6
AP1B1	REPS1
ATG12	ZFYVE1
CNKSR1	MAP2K2
USP2	TAB2
ATG12	ATG4B
CNKSR1	PEBP1
USP2	TAB1
ATG12	STX17
CNKSR1	KRAS
USP2	RNF31
ATG12	RAB7A
CNKSR1	RAF1
USP2	TAB3
ATG12	GABARAP
CNKSR1	RHOA
USP2	FADD
ATG12	ATG5
CNKSR1	RALGDS
USP2	RPS27A
ATG12	ATG16L1
CNKSR1	ARAF
USP2	TNFRSF1A
PDGFB	SOS1
CNKSR1	BRAF
USP2	BIRC2
PDGFB	YES1
CNKSR1	RASSF1
USP2	RBCK1
PDGFB	SRC
CNKSR1	HRAS
USP2	RIPK1
PDGFB	AKT1
CNKSR1	KSR1
USP2	TNF
PDGFB	PIK3R6
CNKSR1	AKT1
USP2	
PDGFB	LYN
DLG3	NRAS
USP2	UBA52
PDGFB	PTEN
DLG3	DLG1
USP2	XIAP
PDGFB	VEGFA
DLG3	ERBB4
USP2	TRAF6
PDGFB	SHC1
DLG3	KRAS
USP2	UBB
PDGFB	RASA1
DLG3	HRAS
USP2	IKBKB
PDGFB	RAC1
DLG3	DLG4
USP2	TRADD
PDGFB	BCAR1
DLG3	DLG2
USP2	CHUK
PDGFB	HRAS
DLG3	SRC
USP2	BIRC3
PDGFB	RAB5A
DLG3	GRIN2B
USP2	MAP3K7
PDGFB	ITGB3
DLG3	SYNGAP1
USP2	SHARPIN
PDGFB	NRAS
DLG3	NEDD4L
USP2	IKBKG
PDGFB	PIK3CA
DLG3	NEDD4
USP2	MDM2
PDGFB	PIK3R1
FZD8	ROR2
FZD1	RAC2
PDGFB	PIK3CG
FZD8	FZD5
FZD1	PPP2CA
PDGFB	GRB2
FZD8	WNT1
FZD1	AXIN1
PDGFB	FYN
FZD8	PARD6A
FZD1	DVL2
PDGFB	DNM2
PARD3	PARD6A
FZD1	LRP6
PDGFB	EGFR
FZD8	DVL1
FZD1	PPP2R5E
PDGFB	INS
FZD8	USP8
FZD1	PPP2R5C
RT14	HPS3
FZD8	CTNNB1
FZD1	PPP2R1A
RT14	HPS1
PARD3	CDH1
FZD1	ROR2
RT14	HPS4
PARD3	RAC2
FZD1	GSK3B
RT14	BLOC1S6
PARD3	YWHAH
FZD1	CTNNB1
RT14	HPS6
PARD3	TGFB1
FZD1	PARD6A
COPG2	TMED10
PARD3	CDH5
FZD1	PPP2R5A
COPG2	USO1
PARD3	GSK3B
FZD1	RAC1
COPG2	SEC22B
PARD3	JAM3
FZD1	FZD2
COPG2	RAB1B
PARD3	TIAM1
FZD1	LRP5
COPG2	COG4
PARD3	YWHAB
FZD1	PPP2CB
COPG2	GOLGA2
PARD3	PTEN
FZD1	PPP2R5B
COPG2	ARF1
PARD3	F11R
FZD1	GNAQ
COPG2	TMED7
PARD3	OCLN
FZD1	PPP2R5D
COPG2	COG6
PARD3	NUMB
FZD1	RAC3
COPG2	SEC23A
PARD3	MARK3
FZD1	DVL1
COPG2	RAB1A
PARD3	PRKCI
FZD1	WNT1
COPG2	GBF1
PARD3	RHOA
FZD1	PPP2R1B
TANGO6	KIAA1468
PARD3	CTNNB1
FZD1	CSNK1A1
TANGO6	MYRIP
PARD3	CTNNA1
FZD1	DVL3
TANGO6	RAB14
PARD3	YWHAZ
IL18	CSF2
TANGO6	MACF1
PARD3	PRKCZ
IL18	CD4
LAMA2	ITGA1
HLA-DQA2	PAG1
IL18	CXCL10
LAMA2	ITGA2
HLA-DQA2	PRKCQ
IL18	TLR3
LAMA2	ITGB3
HLA-DQA2	PTPN6
IL18	NFKB2
LAMA2	RAC1
PARD3	CDC42
IL18	CCL3
LAMA2	ITGB1
HLA-DQA2	HLA-DRA
IL18	IL7
LAMA2	ITGA6
HLA-DQA2	PTPN11
IL18	IL5
LAMA2	ITGA5
HLA-DQA2	PDCD1LG2
IL18	TLR2
LAMA2	CDC42
HLA-DQA2	HLA-A
IL18	IL2
EFNA1	YES1
HLA-DQA2	PTPRJ
IL18	IL10
EFNA1	SRC
HLA-DQA2	CSK
IL18	TNF
EFNA1	BCAR1
HLA-DQA2	CD4
IL18	IL13
EFNA1	RAC1
HLA-DQA2	CD274
IL18	CXCL1
EFNA1	LYN
HLA-DQA2	PLCG1
IL18	CXCL8
EFNA1	SHC1
HLA-DQA2	HLA-DRB1
IL18	IL1B
EFNA1	EGFR
HLA-DQA2	PTPRC
IL18	IL6
EFNA1	RASA1
HLA-DQA2	INS
IL18	TLR4
EFNA1	CTNND1
TGFBR1	ITGB8
IL18	NFKB1
EFNA1	PIK3CA
TGFBR1	TGFB1
IL18	STAT4
EFNA1	PIK3R1
TGFBR1	PARD6A
IL18	CCL5
EFNA1	CTNNB1
TGFBR1	TAB1
IL18	IFNG
EFNA1	CTNNA1
TGFBR1	SMAD2
IL18	IL12A
EFNA1	RHOA
TGFBR1	ITGAV
IL18	IL1R1
EFNA1	GRB2
TGFBR1	TGFB3
IL18	MYD88
ATG101	EPG5
TGFBR1	RPS6KB1
IL18	RELA
ATG101	DYNLL2
TGFBR1	PML
IL18	IL1A
ATG101	ATG16L1
TGFBR1	USP4
IL18	IL15
ATG101	UVRAG
TGFBR1	GPC1
IL18	LIF
ATG101	ATG4B
TGFBR1	EP300
IL18	STAT3
ATG101	ATG12
TGFBR1	SMAD3
IL18	MAPK9
ATG101	BECN1
TGFBR1	PPP2R2A
IL18	IL12B
ATG101	ATG5
TGFBR1	DAB2
IL18	IL4
ATG101	ATG13
TGFBR1	NOTCH1
IL18	CCL4
ATG101	ULK2
TGFBR1	OCLN
IL18	JUN
ATG101	C9orf72
TGFBR1	PDPK1
IL18	CSF3
ATG101	PIK3R4
TGFBR1	SMAD4
IL18	CD8A
ATG101	MAP1LC3A
TGFBR1	CAV1
IL18	IL17A
ATG101	PIK3C3
TGFBR1	XIAP
IL18	IL3
ATG101	GABARAP
TGFBR1	MAP3K7
IL18	MAPK8
ATG101	ATG9A
TGFBR1	TAB2
IL18	MAPK3
ATG101	MAP1LC3C
TGFBR1	TGFBR2
IL18	CASP1
ATG101	SQSTM1
TGFBR1	CD44
ADCY2	RAPGEF4
ATG101	DYNLL1
TGFBR1	NEDD4L
ADCY2	ADCY7
SLC9A3R1	PRKCA
TGFBR1	CD2AP
ADCY2	GNG3
SLC9A3R1	ADRB2
TGFBR1	DAXX
ADCY2	PRKACA
SLC9A3R1	PLCB1
TGFBR1	PPP2R5D
ADCY2	CAMK2B
SLC9A3R1	PRKACG
TGFBR1	CTNNB1
ADCY2	PRKAR1A
SLC9A3R1	TBC1D10A
TGFBR1	STRAP
ADCY2	PRKCG
SLC9A3R1	TBXA2R
TGFBR1	SHC1
ADCY2	ADCY8
SLC9A3R1	GNG2
TGFBR1	PIK3R1
ADCY2	ADCY9
SLC9A3R1	EZR
TGFBR1	SMAD1
ADCY2	CAMK2A
SLC9A3R1	PRKACA
TGFBR1	HSP90AA1
ADCY2	GNG10
SLC9A3R1	PTEN
TGFBR1	TRAF6
ADCY2	PRKAR2B
SLC9A3R1	CTNNB1
NOTCH4	MDM2
ADCY2	PRKACG
SLC9A3R1	EGFR
TGFBR1	RHOA
ADCY2	GNB4
SLC9A3R1	PDGFB
TGFBR1	YAP1
ADCY2	GNG2
SLC9A3R1	MSN
TGFBR1	GRB2
ADCY2	EDN1
SLC9A3R1	GNB1
NOTCH4	SMAD3
ADCY2	PRKCB
SLC9A3R1	PRKACB
NOTCH4	NOTCH1
ADCY2	GNAS
SLC9A3R1	PODXL
NOTCH4	TP53
ADCY2	PRKCE
SLC9A3R1	PRKCZ
NOTCH4	FLT4
ADCY2	GNAI2
GNB1	TBXA2R
NOTCH4	PSMA7
ADCY2	PRKCD
GNB1	PIK3C2G
NOTCH4	PSME1
ADCY2	CAMK2D
GNB1	PRKACA
NOTCH4	NUMB
ADCY2	GNG5
GNB1	PIK3CA
NOTCH4	SHFM1
ADCY2	GNB5
GNB1	RHO
AGER	KRAS
ADCY2	GNAI1
GNB1	ADRB2
AGER	NFKB1
ADCY2	GNG13
GNB1	PIK3CG
NOTCH4	YWHAZ
ADCY2	GNAO1
GNB1	TRIO
NOTCH4	AKT1
ADCY2	PRKAR2A
GNB1	PIK3R1
AGER	NRAS
ADCY2	PRKACB
GNB1	GBF1
AGER	APP
ADCY2	GNB1
GNB1	CACNA1D
AGER	MAPK3
ADCY2	PRKAR1B
GNB1	CD247
AGER	TLR2
ADCY2	GNAZ
GNB1	CDC42
AGER	ITGB2
ADCY2	GNAI3
GNB1	RAC1
AGER	TTR
ADCY2	GNB2
ITGB4	YWHAE
AGER	TLR4
BTRC	CD4
ITGB4	LAMB1
AGER	NFKB2
BTRC	IKBKB
ITGB4	CAV1
AGER	JAK2
BTRC	
ITGB4	ITGB7
AGER	RELA
BTRC	RASSF1
ITGB4	ACTB
AGER	ITGAM
BTRC	IFNAR1
ITGB4	JUP
AGER	HRAS
BTRC	CCND1
ITGB4	ITGA11
TFDP1	EP300
BTRC	PRLR
ITGB4	ITGB1
TFDP1	CREBBP
BTRC	EPOR
ITGB4	ITGA2
TFDP1	CDKN1B
BTRC	AXIN1
ITGB4	JAM3
TFDP1	CCND1
BTRC	UBB
ITGB4	LAMB2
TFDP1	SMAD3
BTRC	UBE2D2
ITGB4	ACTN4
TFDP1	TP53
BTRC	IKBKG
ITGB4	ITGA1
TFDP1	RB1
BTRC	CHUK
ITGB4	LAMC2
TFDP1	STAT3
BTRC	NFKBIA
ITGB4	PIK3CA
TFDP1	CDK1
BTRC	RPS27A
ITGB4	ITGAD
TFDP1	CDKN2A
BTRC	UBA52
ITGB4	FN1
TFDP1	ABL1
BTRC	GSK3B
ITGB4	SRC
TFDP1	SMAD4
BTRC	DEPTOR
ITGB4	LAMA2
TFDP1	IL2RA
BTRC	NFKB1
ITGB4	PRKCA
TFDP1	MYC
BTRC	GHR
ITGB4	LAMA3
TFDP1	CTBP1
BTRC	MTSS1
ITGB4	LAMA1
TFDP1	CDKN1A
BTRC	RELA
ITGB4	LAMB3
HSPA1A	IFNG
BTRC	UBE2D1
ITGB4	VPS33B
HSPA1A	STUB1
BTRC	TP53
ITGB4	LAMC1
HSPA1A	MAPK1
BTRC	MYC
ITGB4	PIK3R1
TFDP1	BRCA1
BTRC	CTNNB1
ITGB4	AKT1
HSPA1A	MAPK3
BTRC	SP1
ITGB4	GRB2
HSPA1A	CREBBP
BTRC	MDM2
ITGB4	EGF
HSPA1A	TLR2
BTRC	CTBP1
ITGB4	PTK2
HSPA1A	NR3C1
BTRC	SMAD4
ITGB4	JAM2
HSPA1A	BAG4
BTRC	SUN2
ITGB4	ITGAV
HSPA1A	TP53
BTRC	SMAD3
ITGB4	ITGA10
HSPA1A	RB1
BTRC	CSNK1A1
ITGB4	CDH1
HSPA1A	EP300
BTRC	BCL2L11
ITGB4	YWHAZ
HSPA1A	TLR4
IL10RA	ITGAM
ITGB4	LAMA4
HSPA1A	HSP90AB1
IL10RA	IL22RA1
ITGB4	TLN2
HSPA1A	IFNGR1
IL10RA	IFNB1
ITGB4	EGFR
HSPA1A	PGR
IL10RA	MAP3K5
ITGB4	BCAR1
HSPA1A	GAPDH
IL10RA	IL4
ITGB4	CD28
HSPA1A	JAK2
IL10RA	IL10RB
ITGB4	TLN1
HSPA1A	TRAF6
IL10RA	IL10
ITGB4	LAMA5
HSPA1A	AR
IL10RA	IL9
ITGB4	ILK
HSPA1A	PTGES3
IL10RA	PTPRC
ITGB4	ITGA5
HSPA1A	HSF1
IL10RA	IL23A
ITGB4	SHC1
HSPA1A	HSP90AA1
IL10RA	IL13
ITGB4	ITGB3
HSPA1A	EGFR
IL10RA	IL3
ITGB4	HRAS
C6orf25	PTPN11
IL10RA	JAK3
ITGB4	LAMC3
C6orf25	FYN
IL10RA	IL2
ITGB4	ACTN1
C6orf25	SYK
IL10RA	TYK2
ITGB4	ITGB5
HSPA1A	SNCA
IL10RA	CD86
ITGB4	ITGA6
C6orf25	PTPN6
IL10RA	IFNG
VASP	CDH1
C6orf25	FCER1G
IL10RA	STAT5A
VASP	ZYX
C6orf25	GP6
IL10RA	CSF2
VASP	PXN
C6orf25	LYN
IL10RA	CD4
VASP	PRKACB
S1PR3	GNA12
IL10RA	JAK1
VASP	ABI1
S1PR3	GNAZ
IL10RA	STAT5B
VASP	CTTN
S1PR3	RHOA
IL10RA	STAT1
VASP	ACTB
S1PR3	SPHK1
IL10RA	IL6
VASP	CTNNB1
S1PR3	GNAI3
IL10RA	JAK2
VASP	PRKACA
S1PR3	F2R
IL10RA	STAT3
VASP	CTNND1
S1PR3	RAC1
IL10RA	IL7
VASP	IQGAP1
S1PR3	GNA11
IL10RA	IL15
VASP	JUP
S1PR3	SRC
IL10RA	OSM
VASP	ITGA5
S1PR3	GNAO1
IL10RA	IFNA1
VASP	PRKACG
S1PR3	HBEGF
CRLF2	IL9
VASP	CTNNA1
S1PR3	GNA15
IL10RA	IL5
VASP	CDC42
S1PR3	
CRLF2	IL6
VASP	SRC
S1PR3	GNAI2
CRLF2	IL4
VASP	PRKG2
S1PR3	GNAQ
CRLF2	IL10
VASP	ITGB3
S1PR3	GNAI1
CRLF2	JAK1
VASP	CRKL
S1PR3	AKT1
CRLF2	IL15
VASP	ACTG1
S1PR3	MAPK3
CRLF2	CSF2
VASP	RASA1
S1PR3	MAPK1
CRLF2	OSM
VASP	VCL
S1PR3	CXCR4
CRLF2	STAT3
LAMC3	ITGA1
TNFSF13B	IL17A
CRLF2	IL7R
LAMC3	ITGB1
TNFSF13B	TRAF2
CRLF2	IL3
LAMC3	LAMB2
TNFSF13B	IL4
CRLF2	IL5
LAMC3	LAMA1
TNFSF13B	CD4
CRLF2	STAT5A
LAMC3	CTTN
TNFSF13B	TNF
CRLF2	IL2
LAMC3	SRC
TNFSF13B	CD40
CRLF2	JAK3
LAMC3	ITGA10
TNFSF13B	CD40LG
CRLF2	IL13
LAMC3	LAMB3
TNFSF13B	NFKB2
CRLF2	TYK2
LAMC3	LAMA2
TNFSF13B	CD19
CRLF2	JAK2
LAMC3	ITGA5
TNFSF13B	TRAF3
CRLF2	IL7
LAMC3	RAC1
TNFSF13B	MAP3K14
CNTF	PDGFRA
LAMC3	ITGA6
TNFSF13B	TNFSF11
CNTF	THPO
LAMC3	CDC42
DLG2	CSK
CNTF	NTF3
LAMC3	ITGB3
TNFSF13B	LTA
CNTF	NTF4
PINK1	CALCOCO2
TNFSF13B	TRAF6
CNTF	TYK2
PINK1	ATG5
TNFSF13B	IL6
CNTF	LIF
PINK1	LRRK2
DLG2	FYN
CNTF	JAK2
PINK1	UBC
DLG2	DLG1
CNTF	EGFR
PINK1	OPTN
DLG2	ERBB4
CNTF	CSF3
PINK1	GABARAP
DLG2	KRAS
CNTF	GDNF
PINK1	AKT1
DLG2	ACTN2
CNTF	OSM
PINK1	ATG9A
DLG2	CAMK2B
CNTF	STAT3
PINK1	HSP90AA1
DLG2	SRC
CNTF	BDNF
PINK1	ATG13
DLG2	NRAS
CNTF	JAK1
PINK1	SQSTM1
APBB1IP	SYK
CNTF	IL27RA
PINK1	VPS35
DLG2	SYNGAP1
CNTF	IL6R
PINK1	HTT
DLG2	HRAS
CNTF	FGF2
PINK1	PIK3C3
DLG2	GRIN2B
CNTF	GH1
PINK1	SNCA
APBB1IP	PTPN1
CNTF	IL6
PPFIA1	LIN7A
APBB1IP	BCAR1
CNTF	SORT1
PPFIA1	GRIP1
APBB1IP	
CNTF	EPO
PPFIA1	SYN1
APBB1IP	ITGB2
CNTF	NGF
PPFIA1	SNAP25
APBB1IP	RAP1A
ADCY7	RAPGEF3
PPFIA1	BZRAP1
APBB1IP	PTK2
CNTF	IL6ST
PPFIA1	SYT1
APBB1IP	RASSF5
ADCY7	GNB2
PPFIA1	VAMP2
APBB1IP	SRC
ADCY7	PRKAR1B
PPFIA1	LIN7C
APBB1IP	VASP
ADCY7	GNAZ
PPFIA1	RIMS1
APBB1IP	RAP1B
ADCY7	GNAI1
PPFIA1	APBA1
APBB1IP	FYB
ADCY7	GNB1
PPFIA1	RAB3A
APBB1IP	VCL
ADCY7	PRKACB
PPFIA1	STXBP1
APBB1IP	PEBP1
ADCY7	CTNNB1
PPFIA1	UNC13B
APBB1IP	HRAS
ADCY7	GNAO1
PPFIA1	ERC1
APBB1IP	GRB2
ADCY7	PRKAR2A
PPFIA1	MAPK8IP3
APBB1IP	TLN1
ADCY7	GNAI3
SDC2	ITGA2
TLE1	NOTCH1
ADCY7	PRKAR2B
SDC2	FN1
TLE1	EP300
ADCY7	GNG7
SDC2	LAMA1
TLE1	CREBBP
ADCY7	PRKCD
SDC2	EZR
TLE1	CCND1
ADCY7	EDN1
SDC2	SHC1
TLE1	CTBP1
ADCY7	GNAI2
SDC2	VEGFA
TLE1	RUNX2
ADCY7	PDE6D
SDC2	SOS1
TLE1	SMAD4
ADCY7	GNG13
SDC2	SDCBP
TLE1	RUNX1
ADCY7	GNG5
SDC2	RASA1
TP73	MAPK14
ADCY7	GNB3
SDC2	SRC
TLE1	SMARCA4
ADCY7	PRKAR1A
SDC2	LAMA3
TLE1	MYC
ADCY7	GNB5
SDC2	GRB2
TLE1	CTNNB1
ADCY7	RAPGEF4
SDC2	MSN
TP73	RB1
ADCY7	GNAS
SDC2	HRAS
TP73	EP300
ADCY7	PRKACA
SDC2	ITGB1
TP73	CREBBP
ADCY7	PRKACG
SDC2	RHOA
TP73	MDM2
ADCY7	ADCY9
SDC2	PIK3R1
TP73	FAS
ADCY7	GNB4
SDC2	PRKACA
TP73	MAPK11
ADCY7	PRKCE
SDC2	PIK3CA
TP73	TP53
STAT6	IL6
YWHAE	NRAS
TP73	PML
ADCY7	ADCY8
YWHAE	KIF1C
TP73	YAP1
STAT6	STAT3
YWHAE	GDI1
TP73	ITCH
STAT6	STAT1
YWHAE	NDE1
TP73	ABL1
STAT6	IL4R
YWHAE	LRRK2
TP73	PRKACB
STAT6	JAK2
YWHAE	YWHAZ
TP73	PSME1
STAT6	IFNG
YWHAE	CHML
TP73	PSMA7
STAT6	CREBBP
YWHAE	TBC1D1
TP73	GNB2L1
STAT6	IL12A
YWHAE	SLC2A4
TP73	PSMB11
STAT6	STAT4
YWHAE	ITGA6
TP73	MYC
STAT6	PDGFRB
YWHAE	NGF
TP73	WWTR1
STAT6	IL2RG
YWHAE	TBC1D4
TP73	SHFM1
STAT6	IL4
YWHAE	PAFAH1B1
TP73	CDK1
STAT6	EP300
YWHAE	RAB35
TNFRSF4	IL2
STAT6	IL17A
YWHAE	HRAS
TNFRSF4	TNFRSF1A
STAT6	IL9
YWHAE	HSP90AA1
TNFRSF4	CD4
STAT6	HLA-DRB1
YWHAE	PRKCA
TP73	CASP1
STAT6	STAT5B
YWHAE	LAMA1
TNFRSF4	CD28
STAT6	JAK1
YWHAE	CTNNB1
TNFRSF4	CTLA4
STAT6	IL12RB2
YWHAE	TSC2
TNFRSF4	CD80
STAT6	TBK1
YWHAE	RIN1
TNFRSF4	TRAF2
STAT6	JAK3
YWHAE	RAB14
TNFRSF4	FOXP3
STAT6	PTPN6
YWHAE	NGFR
TNFRSF4	CD40LG
STAT6	FOXP3
YWHAE	GDI2
TNFRSF4	CHUK
STAT6	IL10
YWHAE	VAMP2
TNFRSF4	CD86
STAT6	IRF4
YWHAE	CHM
TNFRSF4	TRAF3
STAT6	CD4
YWHAE	AKT1
TNFRSF4	CXCR4
STAT6	IL12B
YWHAE	RPGR
TNFRSF4	TNF
STAT6	TYK2
HSPA8	NDRG1
TNFRSF4	CD247
STAT6	IL12RB1
HSPA8	CLTC
TNFRSF4	CD8A
STAT6	PTPN2
HSPA8	GAPDH
TNFRSF4	TRAF6
STAT6	SOCS1
HSPA8	EGFR
TNFRSF4	CARD11
STAT6	IL5
HSPA8	HSP90AA1
TNFRSF4	CD274
STAT6	STAT2
HSPA8	SYT1
GATA3	IFNG
STAT6	SOCS3
HSPA8	HTT
GATA3	CCND1
STAT6	HLA-DRA
HSPA8	RAB5C
GATA3	IL2
STAT6	CCL11
HSPA8	VAMP7
GATA3	CD4
STAT6	STAT5A
HSPA8	PLIN3
GATA3	EP300
RRAGA	ATG13
HSPA8	DNM2
GATA3	IL5
STAT6	IL13
HSPA8	SNCA
GATA3	IL4
RRAGA	TSC1
HSPA8	STXBP1
GATA3	MAPK14
RRAGA	AKT1S1
HSPA8	LRRK2
GATA3	CTLA4
RRAGA	ULK1
HSPA8	AP1G1
GATA3	RUNX1
RRAGA	MLST8
HSPA8	TPD52
GATA3	STAT6
RRAGA	DEPTOR
HSPA8	UBC
GATA3	NOTCH1
RRAGA	RRAGC
HSPA8	RAB3A
GATA3	PGR
RRAGA	RPTOR
HSPA8	TBC1D8B
GATA3	CD28
RRAGA	FNIP1
HSPA8	DNAJC13
GATA3	FOS
RRAGA	FLCN
HSPA8	ABCB1
GATA3	IL13
RRAGA	PRKAB2
HSPA8	AKT1
GATA3	USP21
RRAGA	EFNA5
PIP4K2A	TMEM55B
GATA3	IL17A
RRAGA	RHEB
PIP4K2A	VCL
GATA3	SMAD4
RRAGA	RPS6KB1
PIP4K2A	PIK3R1
GATA3	SMAD3
RRAGA	LAMTOR3
PIP4K2A	PIP4K2B
GATA3	ETS1
RRAGA	VPS39
PIP4K2A	PIP5KL1
GATA3	CD8A
RRAGA	SEC13
PIP4K2A	PIK3CG
GATA3	FOXP3
RRAGA	TSC2
PIP4K2A	SYNJ1
GATA3	JUN
RRAGA	AKT1
PIP4K2A	PIP5K1C
GATA3	HDAC2
RRAGA	PRKAG1
PIP4K2A	PLCD4
GATA3	NFATC2
RRAGA	MTOR
PIP4K2A	PIP5K1B
GATA3	ESR1
ADCY3	GNB1
PIP4K2A	PLCD1
GATA3	CEBPA
ADCY3	PRKACB
PIP4K2A	PLCB4
GATA3	BCL6
